tmdb_id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language,imdb_id,director,imdb_votes,certificate,num_stunts,num_fx
13567,[27],/gkAgVMS2mShi8bXWUSB8VvDshl2.jpg,Sleepaway Camp,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.",1983-11-18,1.514992,Sleepaway Camp,/oLQ5j4XMfRGS97rjm0DM7t5cE3N.jpg,"shyness,summer camp,murder,gore,serial killer,slasher,violence,water skiing,b horror",99,False,False,6.2,en,86320.0,Robert Hiltzik,17574.0,R,4.0,2.0
77223,"[10752, 18, 36]",/A6leUBF4WYHyPs75dOO0UF5WFaJ.jpg,Paradise Road,"Paradise Road is a 1997 film which tells the story of a group of English, American, Dutch and Australian women who are imprisoned in Sumatra during World War II. It was directed by Bruce Beresford and stars Glenn Close as beatific Adrienne Pargiter, Frances McDormand as the brash Dr. Verstak, Pauline Collins as missionary Margaret Drummond (based on missionary Margaret Dryburgh), Julianna Margulies as American socialite Topsy Merritt, Jennifer Ehle as British doyenne and model Rosemary Leighton Jones, Cate Blanchett as Australian nurse Susan McCarthy and Elizabeth Spriggs as dowager Imogene Roberts. Basing his picture on real events, Bruce Beresford tells the story of a vocal orchestra created by the women in a Japanese P.O.W. camp, a classic survivors' tale extolling women's ability to survive hardship and atrocity through perseverance, solidarity and creativity.",1997-04-11,1.514975,Paradise Road,/a01FUFD4ELWO3NRY0yd0gRTzkqy.jpg,"prison,japanese,island,singapore",14,False,False,5.9,en,119859.0,Bruce Beresford,4370.0,15,22.0,8.0
25504,"[18, 9648, 53]",/hNxiYnNoLvyvkeB5VWjloFBPTzy.jpg,Shock Corridor,"Johnny Barrett, an ambitious journalist, is determined to win a Pulitzer Prize by solving a murder committed in a lunatic asylum and witnessed only by three inmates, from whom the police have been unable to extract the information. With the connivance of a psychiatrist, and the reluctant help of his girlfriend, he succeeds in having himself declared insane and sent to the asylum. There he slowly tracks down and interviews the witnesses - but things are stranger than they seem ...",1963-09-11,1.514775,Shock Corridor,/clLdwPhkjozeUQlApVf6S8V3tVK.jpg,"journalist,insane asylum,independent film",53,False,False,6.4,en,57495.0,Samuel Fuller,8378.0,Not Rated,3.0,1.0
45671,"[35, 18, 10749, 14]",/wXoV64GylOK8xKNgwe3msc4ZeGi.jpg,Rough Magic,"A sleazy politician sends an agent (Russell Crowe) after his ex-fiancee (Bridget Fonda), who fled to Mexico with incriminating film of him.",1995-09-07,1.514724,Rough Magic,/mIhFZ6wHuP0eIzjihNlfPVAFixh.jpg,"mexico,shaman,woman director",4,False,False,5.3,en,114303.0,Clare Peploe,1571.0,12,10.0,4.0
9545,"[28, 18, 53]",/c9gko17ZB5zTfCKxx5vuxKgy3dU.jpg,Sniper,Tough guy Thomas Beckett is an US soldier working in the Panamanian jungle. His job is to seek out rebels and remove them using his sniper skills. Beckett is notorious for losing his partners on such missions. This time he's accompanied by crack marksman Richard Miller.,1993-01-29,1.51472,Sniper,/oAhOZbRLUdCnemHFPriNGsytCjj.jpg,"fistfight,waterfall,jungle,marine,sniper rifle,violence,opening action scene,dog tag,marksman,shot in the torso,surrounded,military uniform,surrender",86,False,False,6.0,en,108171.0,Luis Llosa,19873.0,15,5.0,3.0
10768,"[18, 27, 53]",/6vbza8mUbfDiBqqYJMfsLSVIAvn.jpg,Omen III: The Final Conflict,"Damien Thorn (Sam Neill) has helped rescue the world from a recession, appearing to be a benign corporate benefactor. When he then becomes U.S. Ambassador to England, Damien fulfills a terrifying biblical prophecy. He also faces his own potential demise as an astronomical event brings about the second coming of Christ.",1981-03-20,1.514686,Omen III: The Final Conflict,/rTqJVYf0tcxGlhKDNC4V97ZPZys.jpg,"london england,ambassador,mephisto,devil's son,anti-christ",102,False,False,5.5,en,82377.0,Graham Baker,14713.0,R,5.0,1.0
22383,"[28, 12, 37]",/xg1zl2Ymmp2kSXVztxPWpWXT7gE.jpg,The Professionals,"The Professionals is a 1966 American Western film directed by Richard Brooks. A kidnap-rescue adventure set in about 1917, it features a small group of experts heading into Mexico to free the Mexican-born wife of a wealthy Texan from several hundred bandits. The film is based on the novel A Mule for the Marquesa by Frank O'Rourke.",1966-11-01,1.514617,The Professionals,/4zj4CogpMXE0PTHqgYnSVZfQvXN.jpg,"mexico,kidnapper,plan,rescue,desert,mexican bandit,escape plan",48,False,False,6.6,en,60862.0,Richard Brooks,10639.0,GP,8.0,2.0
45013,"[35, 18, 10751]",/sy8SGnwuwHgNsoDnj8D8f7j8DRh.jpg,Burning Palms,"A subversive tale that interlaces five stories set in Los Angeles, where no taboo is left unexplored as each character careens toward a dark and often comic fate",2010-04-23,1.514395,Burning Palms,/mxt7AmZYU2zE0jLvOn5SAMu07no.jpg,"career,independent film,taboo,subversive tale,multiple storylines",15,False,False,5.3,en,1283887.0,Christopher Landon,2318.0,R18,10.0,1.0
232,"[28, 12, 80, 18, 10749]",/pwXuTYNhKucg40HzEhUQDpm2FQm.jpg,Rumble Fish,"Rusty James, an absent-minded street thug struggles to live up to his legendary older brother's reputation, and longs for the days when gang warfare was going on.",1983-10-20,1.514177,Rumble Fish,/9ATuEme5NEY5vNfyZGlROjpjwSG.jpg,"street gang,billard,colour-blindness,gang",106,False,False,6.7,en,86216.0,Francis Ford Coppola,25326.0,R,6.0,4.0
8973,"[9648, 27, 53]",/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg,Lord of Illusions,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult who are preparing for the resurrection of their leader Nix, a powerful magician who was killed 13 years earlier.",1995-08-25,1.514089,Lord of Illusions,/oyiIM1QuTq3DHBLxJbCauH07lbe.jpg,"fanatic,supernatural,wizardry,resurrection,sect,occultism",74,False,False,5.9,en,113690.0,Clive Barker,11582.0,R,9.0,60.0
32059,"[80, 9648, 53]",/vTjjzr9YAH4igugnZlMhj6gYeie.jpg,The January Man,"Nick and Frank Starkey were both policemen. A scandal forced Nick to leave the force, now a serial killer has driven the police to take him back. A web that includes Frank's wife, bribery, and corruption all are in the background as Nick tries to uncover the secret of where the killer will strike next, and finally must lay a trap without the police.",1989-01-13,1.513747,The January Man,/8zrsKniTo2GKiKJwJq6h5pnSIC4.jpg,"police,serial killer,neo-noir",31,False,False,5.1,en,97613.0,Pat O'Connor,5293.0,R,5.0,1.0
16258,"[878, 53, 18, 80]",/9LJfls07lQYeYctlbowaSgR4Rue.jpg,The Butterfly Effect 3: Revelations,"The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",2009-01-09,1.513723,The Butterfly Effect 3: Revelations,/xrhprMgLudDazDnDVLf9F0XUnvf.jpg,"fire,recession,diary,time travel,murder,bear trap,bathtub,saw,buxom",124,False,False,5.1,en,1234541.0,Seth Grossman,16085.0,18,3.0,4.0
10351,[27],/DHgSKjIi90uhsLGKTFuSzyqWrf.jpg,Wishmaster,"The Djinn having been released from his ancient prison seeks to capture the soul of the woman who discovered him, thereby opening a portal and freeing his fellow Djinn to take over the earth.",1997-09-19,1.513387,Wishmaster,/6ohQykatk9yGS47m1OSXqwYhB0U.jpg,"fire,menace,wish,djinn,stabbed in the stomach",87,False,False,5.6,en,120524.0,Robert Kurtzman,15879.0,18,32.0,8.0
140222,"[18, 10749, 10752]",/e5R69Z5FviS3Ngp23IExu9G3rTW.jpg,Love and Honor,"When a young soldier in Vietnam gets dumped by his hometown girl, he and his best friend decide to go AWOL and return to the States to win her back.",2013-03-22,1.51338,Love and Honor,/9KixRGJrkgVMC7EERMyqvlwNnt4.jpg,"vietnam war,u.s. soldier,anti war,awol,win girl back",96,False,False,5.8,en,1976989.0,Danny Mooney,7724.0,12,12.0,5.0
10836,"[14, 27, 53]",/gsR5VEANjQI1Cl7GMRpnH7Cv0zi.jpg,Dagon,"A boating accident off the coast of Spain sends Paul and his girlfriend Barbara to the decrepit fishing village of Imboca. As night falls, people start to disappear and things not quite human start to appear. Paul is pursued by the entire town. Running for his life, he uncovers Imboca's secret..they worship Dagon, a monstrous god of the sea...and Dagon's unholy offspring are on the loose...",2001-10-12,1.513346,Dagon,/ukaTVB2RFnZ6OeqoCSfltX1qOBN.jpg,"spain,brother sister relationship,dream,mutant,octopus,sacrifice,nightmare,fishing village,god,h.p. lovecraft,cult favorite,giant octopus",54,False,False,6.3,en,264508.0,Stuart Gordon,13293.0,18,12.0,22.0
357940,"[80, 28, 18]",/juE6IVsfSIr45zpgMH5cb6ASUM.jpg,Mr. Six,"Many years ago Mr. Six was a notorious gangster. That was back when there was still such a thing as honour among thieves, when criminals earned respect and maintained principles. These days Mr. Six is all but forgotten, a living relic residing in a narrow alley.  One day Six's son, Xiaobo, is abducted by some spoiled punks after he scratches their precious Ferrari. Mr. Six realizes that he must do whatever it takes to get his son back — even if that means returning to the life he thought he had left behind.",2015-09-16,1.513047,老炮儿,/sojLOoysxV8n6I1DHAL4aFjdzIg.jpg,"street war,gangster,beijing,criminal underworld",31,False,False,7.5,zh,4701702.0,Hu Guan,2007.0,M18,2.0,1.0
3132,"[28, 12, 35, 53]",/v4Jz1ALH2LdIrpr681WVIsYbRQL.jpg,Bad Company,"When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.",2002-06-07,1.51293,Bad Company,/yeEF7XdP8VtLQVulmciN6kRXoxq.jpg,"ambush,cia,assassin,nightclub,hustler,hidden camera,decoy,undercover agent,twin brother,deception,betrayal,mistaken identity,shootout,espionage,foot chase,car chase,silencer,surveillance,agent,impersonation,langley virginia,odd couple",175,False,False,5.4,en,280486.0,Joel Schumacher,40652.0,12,48.0,8.0
12658,"[35, 10749]",/usr1q0DDMR23jsTZoIe3NtRRz3r.jpg,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",2001-03-30,1.512914,Someone Like You...,/14X98gMcNEnnQjZ5wNF63Gsa3VO.jpg,"feminism,cohabitant,tv show,man-woman relation,man between two women",95,False,False,5.9,en,244970.0,Tony Goldwyn,20493.0,12,7.0,2.0
10381,"[18, 28, 35]",/g2EyZJFozd5jfEvAt7U8Wo3OxpB.jpg,Plunkett & MacLeane,"Will Plunkett and Captain James Macleane, two men from different ends of the social spectrum in 18th-century England, enter a gentlemen's agreement: They decide to rid the aristocrats of their belongings. With Plunkett's criminal know-how and Macleane's social connections, they team up to be soon known as ""The Gentlemen Highwaymen"". But when one day these gentlemen hold up Lord Chief Justice Gibson's coach, Macleane instantly falls in love with his beautiful and cunning niece, Lady Rebecca Gibson. Unfortunately, Thief Taker General Chance, who also is quite fond of Rebecca, is getting closer and closer to getting both: The Gentlemen Highwaymen and Rebecca, who, needless to tell, don't want to get any closer to him. But Plunkett still has a thing to sort out with Chance, and his impulsiveness gets all of them in a little trouble.",1999-01-22,1.512778,Plunkett & MacLeane,/52zsLyNfOy7iiZyPVTDrr6RDACE.jpg,"railroad robber,robbery,victorian england,thief",32,False,False,5.8,en,134033.0,Jake Scott,8798.0,15,40.0,22.0
28260,"[27, 10749, 878]",/gUJQ7akANEwV5R2IGrCPIUM6iMw.jpg,Return of the Living Dead 3,"Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!",1993-10-01,1.512656,Return of the Living Dead 3,/7T1WUw040QZ5Ixn7su67LNtYdte.jpg,"gang,zombie",75,False,False,6.0,en,107953.0,Brian Yuzna,10753.0,R,7.0,24.0
13595,"[35, 80, 10402]",/jx06ghWxAC0BdrxUa03rti81RcY.jpg,Airheads,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,1994-08-05,1.512532,Airheads,/jfmDHcpzeRogjsnMXFB3SJd3pFN.jpg,"radio station,heavy metal,rock band",176,False,False,5.7,en,109068.0,Michael Lehmann,39224.0,15,30.0,4.0
84348,"[27, 53]",/yo49x6Jhr1ecCjy1ByFqwAbtARJ.jpg,V/H/S,"When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for.",2012-07-28,1.512388,V/H/S,/eiaB76naGG6w9pgV16j2bo88krO.jpg,"webcam,anthology,vhs,burglary,split screen,found footage,ghost child,boxer shorts,vcr,halloween mask,mumblegore,horror anthology",298,False,False,5.8,en,2105044.0,Matt Bettinelli-Olpin,46847.0,18,7.0,7.0
334354,"[12, 18, 10751, 10749]",/4MAtc4Lz8Ds2AyZid0XrsKmMEby.jpg,Windstorm 2,"Summer vacation. Mika is overjoyed to see Ostwind again. But then she discovers strange wounds on the belly of Ostwind, for which no one has an explanation. Yet this is Kaltenbach verge of bankruptcy! With a heavy heart Mika decides to participate in a variety tournament in which beckons a high prize money. But during training affects Ostwind distracted, often he runs away easily. Mika pursued the black stallion until deep into the forest and is quite surprised: From the thicket a seemingly magical gray mare appears and the two horses dance around lovingly. Suddenly, a strange boy named Milan appears, who says the mare had escaped him. He claimed that he could Help Mika to win the tournament. But is there still time to save Kaltenbach?",2015-05-14,1.512379,Ostwind 2,/l6atARsPq42Jz3Ls9fHqeGnahoy.jpg,"horseback riding,human animal relationship,grandmother granddaughter relationship,mother daughter relationship,teenage girl,father daughter relationship,first kiss,redhead,equestrienne,equestrian,woman director,boyfriend girlfriend relationship,horse trainer,redhead girl,bareback riding,knackery,injured horse,dressage,equestrian center",23,False,False,7.0,de,3849938.0,Katja von Garnier,314.0,9,4.0,1.0
825,[18],/2j4ABlRueaSI7fWBcl9vAiFPHQD.jpg,Playing by Heart,"Eleven articulate people work through affairs of the heart in L.A. Paul produces Hannah's TV cooking show. Mark is dying of AIDS. Men have scalded Meredith so she rebuffs Trent's charm, but he persists. The trendy, prolix Joan tries to pull the solitary Keenan into her orbit. An adulterous couple meet at hotels for evening sex. Hugh tells tall tales, usually tragic, to women in bars.",1998-12-30,1.512378,Playing by Heart,/i76jVzAzlvg1BQAWmfwyrJV3an5.jpg,"sex,adultery,hotel,aids,wedding vows,los angeles,relationship,family",36,False,False,6.5,en,145734.0,Willard Carroll,16892.0,15,2.0,3.0
11983,"[28, 12, 18, 10749, 53]",/ole3u0jx0AuNxrtHRIQOTzBgDBl.jpg,Proof of Life,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.",2000-12-08,1.512075,Proof of Life,/xJsn2nVpcR0bw4svqOFzK0rP7yt.jpg,"hostage,new love,suspense,agent",155,False,False,6.0,en,228750.0,Taylor Hackford,50324.0,15,8.0,10.0
21970,"[14, 27, 53, 878, 9648, 10751]",/1mRLqyUxrV6F90JncmuGJPIkDJg.jpg,The Watcher in the Woods,"No sooner does an all-American family takes possession of a baronial English manor when all manner of peculiar things occurring, including signs that point to the disappearance of a young girl during a solar eclipse decades before. Bette Davis headlines and Lynn-Holly Johnson co-stars in this suspenseful take on haunted houses.",1980-04-17,1.51203,The Watcher in the Woods,/gKPRScPWrc40vaB03yVuHAPEY7T.jpg,"country house,solar eclipse,haunted house,past",33,False,False,6.2,en,81738.0,John Hough,4188.0,PG,1.0,8.0
11861,"[18, 10749]",/wnWAZHbjX5Wj6hyb0gGmFdMADZk.jpg,How To Make An American Quilt,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.",1995-10-06,1.511885,How To Make An American Quilt,/9Jos0a1BIZMoaBbgObnHHugFGdF.jpg,"wedding vows,marriage proposal,married couple,monogamy,advice,marriage,quilt,love,family holiday,extramarital affair,grandmother,woman director",28,False,False,6.5,en,113347.0,Jocelyn Moorhouse,8926.0,12,2.0,3.0
276902,[53],/8NHY0tAmNtJGvpYVKjrFzMQqu5n.jpg,Cut Bank,"25 year-old Dwayne McLaren, a former athlete turned auto mechanic, dreams of getting out of tiny Cut Bank, Montana the coldest town in America. But his effort to do so sets in moton a deadly series of events that change his life and the life of the town forever...",2014-09-10,1.511795,Cut Bank,/1mCTRwariWBR5JBpc1Mt8qCOKfH.jpg,"montana,secret,witness,video,murder,mechanic,athlete,violence,reward,country noir",72,False,False,5.3,en,1661820.0,Matt Shakman,8036.0,15,7.0,3.0
1792,[35],/8ar9RJsLL7JSWwvE020D9aATAge.jpg,Stuck on You,"In Martha's Vineyard, Mass., conjoined twins Walt (Greg Kinnear) and Bob Tenor (Matt Damon) make the best of their handicap by being the fastest grill cooks in town. While outgoing Walt hopes to one day become a famous actor, shy Bob prefers to stay out of the spotlight. When a fading Hollywood actress, Cher (Cher), decides to get her show ""Honey and the Beaze"" cancelled, she hires Walt -- and his brotherly appendage -- as her costars. But their addition surprisingly achieves the opposite.",2003-12-10,1.511551,Stuck on You,/za2VGJy9h5glkjAveF1z5S9eV1Z.jpg,"sex,dancer,martial arts,cook,stripper,love,bully,hollywood,twins,flashback,freak,actor,anxiety,conjoined,siamese",153,False,False,5.1,en,338466.0,Bobby Farrelly,45714.0,12A,43.0,8.0
306745,"[10749, 18]",/uznb3nUaOMtKWlvy2mKeZkDkfdj.jpg,Freeheld,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,2015-10-02,1.511246,Freeheld,/wtnsUjyqDzeecIFFsOyris7Rb30.jpg,"new jersey,equality,lesbian couple,cancer",126,False,False,7.1,en,1658801.0,Peter Sollett,7904.0,12A,6.0,1.0
2267,"[12, 10751]",/Gqdd45hvij3e9p6wQMHS82q8mE.jpg,The Last Mimzy,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine.",2007-02-09,1.51104,The Last Mimzy,/sostcmzHPeT6dZFbVKllVXNf0r7.jpg,"parents kids relationship,cuddle rabbit,children",91,False,False,5.8,en,768212.0,Robert Shaye,19191.0,PG,8.0,11.0
10958,"[18, 53, 10770]",/9Ux2lNCCN29zaIQgQWqTfot8rWw.jpg,Flight 93,"Flight 93 is a 2006 made-for-TV film, directed by Peter Markle, which chronicles the events aboard United Airlines Flight 93 during the September 11 attacks. It premiered January 30, 2006 on the A&amp;E Network and was re-broadcast several times throughout 2006. The film focused heavily on eight passengers, namely Todd Beamer, Mark Bingham, Tom Burnett, Jeremy Glick, Lauren Grandcolas, Donald Greene, Nicole Miller, and Honor Elizabeth Wainio. It features small appearances from many other passengers, namely Donald Peterson and his wife, Jean, and also from flight attendant Sandra Bradshaw.",2006-01-30,1.510981,Flight 93,/w6W3vpqtw7O3TXTb5RSOSEdp9Ey.jpg,"terrorist,passenger,airplane,war on terror,weapon",33,False,False,5.7,en,481522.0,Peter Markle,7903.0,TV-PG,1.0,3.0
8915,"[12, 18, 10749]",/vv2UXW33zivr940EvfDHvWBNpTF.jpg,Amelia,"A look at the life of legendary American pilot Amelia Earhart, who disappeared while flying over the Pacific Ocean in 1937 in an attempt to make a flight around the world.",2009-10-22,1.510833,Amelia,/b4895TrHoPaQv0uAEIElPC1OkAt.jpg,"flying,empowerment,airplane,maneuver,woman director",57,False,False,5.4,en,1129445.0,Mira Nair,10368.0,PG,21.0,13.0
42807,"[80, 28, 18]",/yoDlDqwp83p8mc0sylVPlbKnVDy.jpg,The Newton Boys,"Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history.",1998-03-26,1.510629,The Newton Boys,/iIcMCqIvOGGsKItvWtot60UYJkJ.jpg,"bank robber,crime spree,western u.s.",31,False,False,6.0,en,120769.0,Richard Linklater,8747.0,15,25.0,3.0
1485,"[80, 53]",/mVDDWvu5PNVFaf6JCqIuj1HmZ1C.jpg,Get Carter,"Michael Caine is Jack Carter, a small-time hood working in London. When word reaches him of his brothers death, he travels to Newcastle to attend the funeral. Refusing to accept the police report of suicide, Carter seeks out his brother’s friends and acquaintances to learn who murdered his sibling and why. Tough gangster film with grim humour.",1971-03-03,1.510497,Get Carter,/mU1wbpRA25lJch7GE5QKn3Bp96a.jpg,"hitman,british,gritty",99,False,False,7.1,en,67128.0,Mike Hodges,23049.0,R,1.0,1.0
352885,[18],/pGsDIfrCYmiMoegudCKpAEJerNG.jpg,The Book of Love,"After tragedy strikes Henry and Penny, he befriends a tenacious young girl and discovers she is constructing a raft to sail across the Atlantic to find her lost father. Together, along with some unlikely friends, they set forth to construct the vessel and subsequently rebuild their lives.",2017-01-13,1.510448,The Book of Love,/43d0muWzM9iJftmgaObOhhKz5FG.jpg,"architect,raft,waif",14,False,False,6.4,en,1330018.0,Bill Purple,1025.0,12,6.0,7.0
13416,[18],/xAECsNqfXZf4JusNQgf69DNKEU9.jpg,Friday Night Lights,"Gary Gaines, the coach of a local football team in small-town Odessa, Texas, propels his squad to the state championships. But the path to glory is paved with racial and economic strife, and the coach must help his players navigate through the maze so they can play like winners.",2004-10-08,1.510213,Friday Night Lights,/3nErSCj393Yh5h5MdvYgw9PvTQH.jpg,"sex,american football,based on novel,texas,career,season,comeback,sport,high school,coach,party,true,racism,teen,team,drunk,injury,quarterback,panthers",129,False,False,7.0,en,390022.0,Peter Berg,49153.0,12,13.0,5.0
11393,[18],/2nWIkrdl75sNhOdJbyi6PIDx8r1.jpg,The Natural,"An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league in this magical sports fantasy. With the aid of a bat cut from a lightning struck tree, Hobbs lives the fame he should have had earlier when, as a rising pitcher, he is inexplicably shot by a young woman.",1984-05-11,1.510028,The Natural,/mZGGoFWy8pCUDse0iFTG6uEkQW9.jpg,"baseball,talent,sport",125,False,False,7.1,en,87781.0,Barry Levinson,35792.0,PG,2.0,4.0
8092,[18],/xs8ebrGRGu6Y9ebu2dJFdm9yaZP.jpg,This Boy’s Life,"In 1957, a son and mother flee the East and an abusive boyfriend to find a new life, and end up in Seattle, where the mother meets a polite garage mechanic. The boy continually gets into trouble by hanging out with the wrong crowd. The mom marries the mechanic, but they soon find out that he's an abusive and unreasoning alcoholic, and they struggle to maintain hope in an impossible situation as the boy grows up with plans to escape the small town by any means possible. Based on a true story by Tobias Wolff.",1993-04-09,1.509653,This Boy’s Life,/8C7ZLEOWMMusJERzyJoYVvTH6eh.jpg,"single parent,jealousy,opression,seattle,car mechanic,step father,alcoholic",137,False,False,7.0,en,108330.0,Michael Caton-Jones,37183.0,15,19.0,5.0
22419,"[35, 18, 10749]",/9xI73b0I1R5AcvhR125JJu653As.jpg,Camille,A twisted honeymoon adventure about a young couple on their way to Niagara Falls.,2008-04-13,1.509583,Camille,/yfrjDfw8YJJNhiMmi86Twqx291t.jpg,independent film,31,False,False,5.9,en,462219.0,Gregory Mackenzie,4007.0,PG,10.0,6.0
6933,"[27, 9648, 53]",/qdGRVppdGVzV0P8fa8c9Aeae3J6.jpg,One Missed Call,"Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.",2008-01-04,1.50955,One Missed Call,/nLYWGdr9gYwI9Y95K8ehIcV4EXS.jpg,"candy,loss of sister,mobile phone,answering machine,dying and death,victim,death of a friend,sms,asthma,friendship,police,delusion,remake,cowardliness,train",141,False,False,4.6,en,479968.0,Eric Valette,27489.0,15,10.0,16.0
13793,[18],/s5SdlkwOH1JK54LCstYNd4Pprgq.jpg,Flashbacks of a Fool,"An aging Hollywood star, Joe Scott, lives a life of narcissistic hedonism, observed by his laconic personal assistant, Ophelia. The death of his childhood best friend, Boots, takes our protagonist, and the movie, into an extended flashback to a sea-side town in 1970's Britain.",2008-10-17,1.509459,Flashbacks of a Fool,/twII7mD9fFUTPdYXlzzn3NlXW1o.jpg,"nudity,funeral,past,spectacle",37,False,False,7.1,en,1037218.0,Baillie Walsh,10630.0,15,2.0,5.0
889,"[878, 35, 10751, 10749]",/nEkMYwctrUH8ueaAcJFZnAEltMX.jpg,The Flintstones in Viva Rock Vegas,"The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?",2000-04-28,1.509404,The Flintstones in Viva Rock Vegas,/fqlDRnXRfUWziuBbVrujfhdRjMI.jpg,"waitress,marriage proposal,flirt,stone age,best friend,dinosaur",92,False,False,4.3,en,158622.0,Brian Levant,16300.0,PG,34.0,43.0
24438,[35],/yBrceyep5ZWaU9XuodM1X5c67K6.jpg,Did You Hear About The Morgans?,"In New York City, an estranged couple who witness a murder are relocated to small-town Wyoming as part of a witness-protection program.",2009-12-17,1.509195,Did You Hear About The Morgans?,/fiYymtAvnCJGeYf5HsOo2CZUoRS.jpg,"witness protection,comedy,duringcreditsstinger",229,False,False,5.0,en,1314228.0,Marc Lawrence,30707.0,PG,32.0,2.0
9519,"[80, 18, 53]",/8QMcZ0SgHdysnScc2mOCwGaruOU.jpg,Chopper,"The true and intense story of Mark 'Chopper' Read, a legendary criminal who wrote his autobiography while serving a jail sentence in prison.",2000-06-21,1.509192,Chopper,/aJXXucB3feb9qFsF0BByUzYtEMw.jpg,"tattoo,kidnapper,gangster boss,delinquent,psychopathic killer,independent film,hoodlum",91,False,False,6.8,en,221073.0,Andrew Dominik,32323.0,Unrated,3.0,5.0
236,"[18, 35, 10749]",/qoZShHm8QTrHAR80LypwI0SYp8I.jpg,Muriel's Wedding,"Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious.",1994-09-29,1.508986,Muriel's Wedding,/aeRpcBJau1l0YXI8Ucf7IsQODkV.jpg,"individual,becoming an adult,dream,return,love of one's life,overweight,province,bathing,olympic games,empowerment,boredom,daughter,friendship",82,False,False,6.9,en,110598.0,P.J. Hogan,29022.0,15,1.0,2.0
11876,"[10752, 12, 18, 10749]",/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg,The Horseman on the Roof,"In a time of war and disease, a young officer gallantly tries to help a young woman find her husband.",1995-09-20,1.508863,Le Hussard sur le toit,/jarYo7vRq7qlRrQFGyQTSDh7l8A.jpg,"italian,new love,provence,horse,exile",22,False,False,6.5,en,113362.0,Jean-Paul Rappeneau,4988.0,15,7.0,2.0
56715,"[35, 14, 878]",/HCvGblUEWpo1FlNHVFQCvYTLnK.jpg,Just Visiting,"A knight and his valet are plagued by a witch, and to repair the damage they make use of the services of a wizard. However, something goes wrong and they are transported from the 12th century to the year 2000. There the knight meets some of his family and slowly learns what this new century is like. However, he still needs to get back to the 12th century to deal with the witch, so he starts looking for a wizard.",2001-04-06,1.508555,Just Visiting,/1b7vzPOeRylX6LQBEbC9ZXvOF2f.jpg,"time travel,remake,alternate history,dragon,remake of french film,alternate timeline,flatulence",125,False,False,4.9,en,189192.0,Jean-Marie Poiré,15727.0,PG,28.0,16.0
